,year,to_country_id,performer,song,composers,lyricists,lyrics,youtube_url
1228,2011,North Macedonia,Vlatko Ilievski,Rusinka,Gilgor Koprov;Jovan Jovanov;Vladimir Dojcinovski,,"Pure and white, her skin is so inviting\nLike a new, unbeaten snow\nEyes of blue, so beautiful and blinding\nLike the sky over Moscow\n\nJas Makedonec, a ona Rusinka\nJas dobredojden kako muzika\nMuzika! Muzika!\nA to ne ja razbiram\n\nNi ""kakalin"", ni ""kamaja""\nMa niA!to ne ja razbiram\nNi ""kakalin"", ni ""kamaja""\nZa nea se kje nauAam\n\nNi ""kakalin"", ni ""kamaja""\nMa niA!to ne ja razbiram\nNi ""kakalin"", ni ""kamaja""\nZa nea se kje nauAam\n\nJas Makedonec, a ona Rusinka\nDajte i votka a mene rakija\nMuzika! Muzika!\nA to ne ja razbiram\n\nNi ""kakalin"", ni ""kamaja""\nMa niA!to ne ja razbiram\nNi ""kakalin"", ni ""kamaja""\nZa nea se kje nauAam\n\nLaj laj laj la la laj laj laj la la...\nLaj laj laj la la laj laj laj la la...\nLaj laj laj la la laj laj laj la la...\nLaj laj la la laj...\n\nNi ""kakalin"", ni ""kamaja""\nMa niA!to ne ja razbiram\nNi ""kakalin"", ni ""kamaja""\nZa nea se kje nauAam\n\nNi ""kakalin"", ni ""kamaja""\nMa niA!to ne ja razbiram\nNi ""kakalin"", ni ""kamaja""\nZa nea se kje nauAam\n\nZa nea se kje nauAam",https://youtube.com/watch?v=JrCOhclzLbE
1229,2011,San Marino,Senit,Stand By,Radiosa Romani,,"Oh, the sea: waves of eternity, waves of serenity\nAs I stare through them, all around me just dies\nTonight, can we pretend there's no more time?\nLet's lock our doors and leave this endless world outside\n\nBut if you don't mind, I will be here\nHolding back those years that pass us by\nAnd in a natural high you'll hold my hand, we'll take a breath\nSo tonight, if you don't mind, I will stand by\n\nOh, this life, something so beautiful but hard at the same time\nTaught me it could be gone in a blink of an eye\nTonight, can we pretend there's no more time?\nLet's lock our doors and leave this endless world outside\n\nIf you don't mind, I will be here\nHolding back those years that pass us by\nAnd in a natural high you'll hold my hand, we'll take a breath\nSo tonight, if you don't mind, I will stand by\n\n(I will be here) Holding back, holding back\n(Those years that pass us by)\nAnd in a natural high you'll hold my hand, we'll take a breath\nSo tonight, if you don't mind, I will stand by",https://youtube.com/watch?v=TTCBm8Z2CrY
1230,2011,Norway,Stella Mwangi,Haba Haba,Andreas Sjo Engen;Big City;Kjetil Helgesen;Marcus Only;Victor Forberg-Skogeng,Stella Nyambura Mwangi,"Haba haba hujaza kibaba\n\nWhen as a little girl, my grandma told me\nThat I could be just anything that I wanted to\nWhen as a little girl, my grandma told me\nThat I could be just anything that I wanted to\n\nShe said that\nEverything I work for, everything I wish for\nEverything I look for, it is right in front of me\nEverything I work for, everything I wish for\nEverything I look for, it is right in front of me\n\nAnd she said ah\nHaba haba hujaza kibaba\nHaba haba hujaza kibaba\nHaba haba hujaza kibaba\nHaba haba hujaza kibaba\n\nWhen as a little girl, my grandma told me\nThat it's the little things in life that's gon' make me happy\nWhen as a little girl my grandma told me\nThat it's the little things in life that's gon' make me happy\n\nShe said that\nLittle by little fills up the measure\nDon't ever give up, keep on moving\nLittle by little fills up the measure\nDon't ever give up, keep on moving\n\nHaba haba hujaza kibaba\nHaba haba hujaza kibaba\nHaba haba hujaza kibaba\nHaba haba hujaza kibaba\n\n(Haba haba hujaza kibaba) Sing it\n(Haba haba hujaza kibaba)\n(Haba haba hujaza kibaba)\n(Haba haba hujaza kibaba)\n\nHaba haba hujaza kibaba\nHaba haba hujaza kibaba\nHaba haba hujaza kibaba\nHaba haba hujaza kibaba\n\nHujaza kibaba\n\nSwahili: ""Haba haba hujaza kibaba"" means:  ""Little by little fills the measure""",https://youtube.com/watch?v=cRhJzdDFFHA
1231,2011,Latvia,Musiqq,Angel In Disguise,Marats OgA 1/4 ezA+evs,,"Woke up tonight, looked at the moon\nBlinding light filled up my room\nLooked to my right aEUR"" my better half\nAnd it's alright, if it's all I have\nI let it ride, I'm satisfied, just be mine\n\nKill me with killer kiss, kill me with tempting lips\nStare me with candy eyes, love me with luscious thighs\nKill me with killer kiss, kill me with tempting lips\nStare me with candy eyes, love me with luscious thighs\nAngel in disguise, angel in disguise, angel\n\nNot a day goes by, not without you\nCrossing my mind, if you only knew\nKeep hope alive, I have faith in you\nTwo worlds collide, honest and true\nYou're my lullaby, passion for life, my starlit night\n\nKill me with killer kiss, kill me with tempting lips\nStare me with candy eyes, love me with luscious thighs\nKill me with killer kiss, kill me with tempting lips\nStare me with candy eyes, love me with luscious thighs\nAngel in disguise, angel in disguise, ooh angel\n\nIt's simple, like you and I, just spread your wings and learn to fly\nI must be one lucky guy with a girl like you right by my side\nNo sweat, am I doing this right? Bring the moon to the moonless sky\nYeah, I see aEUR"" the stakes are high, but this story ends with no goodbye\nGirl, I'm qualified, I get what I see, no need to try\nI'll make sure your dreams will never die\n\nKill me with killer kiss, kill me with tempting lips\nStare me with candy eyes, love me with luscious thighs\nKill me with killer kiss, kill me with tempting lips\nStare me with candy eyes, love me with luscious thighs\n\nAngel in disguise, angel in disguise\nI said spread your wings and fly, spread your wings and fly\nAngel in disguise, ooh angel in disguise\nSpread your wings and fly",https://youtube.com/watch?v=qBTMLCloxBw
1232,2011,Portugal,Homens Da Luta,Luta A%0 Alegria,Vasco Duarte,Jel,"Por vezes dA!s contigo desanimado\nPor vezes dA!s contigo a desconfiar\nPor vezes dA!s contigo sobressaltado\nPor vezes dA!s contigo a desesperar\n\nDe noite ou de dia, a luta A(c) alegria\nE o povo avanASSa A(c) na rua a gritar\n\nDe pouco vale o cinto sempre apertado\nDe pouco vale andar a lamuriar\nDe pouco vale um ar sempre carregado\nDe pouco vale a raiva para te ajudar\n\nDe noite ou de dia, a luta A(c) alegria\nE o povo avanASSa A(c) na rua a gritar\n\nE traz o pAPSo e traz o queijo e traz o vinho\nE vem o velho e vem o novo e o menino\nE traz o pAPSo e traz o queijo e traz o vinho\nE vem o velho e vem o novo e o menino\nVem celebrar esta situaASSAPSo e vamos cantar contra a reacASSAPSo\nVem celebrar esta situaASSAPSo e vamos cantar contra a reacASSAPSo\n\nE traz o pAPSo e traz o queijo e traz o vinho\nE vem o velho e vem o novo e o menino\nE traz o pAPSo e traz o queijo e traz o vinho\nE vem o velho e vem o novo e o menino\n\nNAPSo falta quem te avise vai com cuidado\nNAPSo falta quem te queira mandar calar\nNAPSo falta quem te deixe ressabiado\nNAPSo falta quem te venda o prA3prio ar\n\nDe noite ou de dia, a luta A(c) alegria\nE o povo avanASSa A(c) na rua a gritar\n\nE traz o pAPSo e traz o queijo e traz o vinho\nE vem o velho e vem o novo e o menino\nE traz o pAPSo e traz o queijo e traz o vinho\nE vem o velho e vem o novo e o menino\n\nVem celebrar esta situaASSAPSo e vamos cantar contra a reacASSAPSo\nVem celebrar esta situaASSAPSo e vamos cantar contra a reacASSAPSo\nVem celebrar esta situaASSAPSo e vamos cantar contra a reacASSAPSo\nVem celebrar esta situaASSAPSo e vamos cantar contra a reacASSAPSo\n\nE traz o pAPSo e traz o queijo e traz o vinho\nE vem o velho e vem o novo e o menino\nE traz o pAPSo e traz o queijo e traz o vinho\nE vem o velho e vem o novo e o menino\n\nA luta continua quando o povo sai A  rua",https://youtube.com/watch?v=bEPCC3_COLs
1233,2011,Poland,Magdalena Tul,Jestem,Magdalena Tul,,"Jestem, jestem\n\nJestem aEUR"" w Twym sA,owie, myA>lach, kaA 1/4 dym geA>cie\nJestem aEUR"" jak woda, ziemia, ogieA,, i powietrze\nJestem aEUR"" w ramionach mych roztapiasz siA(tm) jak lA3d\n\nCzekasz, na choA++by jeden uA>miech, jedno sA,owo\nCo dnia prA3bujesz zdobyA++ mnie na nowo\nZ TobA... oswoiA,am siA(tm)\n\nA gdy kA,opot jakiA> mam\nU drzwi stajesz pierwszy\nTeraz wreszcie pewnoA>A++ mam\nTo Ty kwiaty do mnie A>lesz co dnia\n\nJestem Twym natchnieniem, dla A,ez ukojeniem\n(TwA3j A>wiat krA(tm)ci siA(tm) wokA3A, mnie)\nJesteA> moim cieniem na kaA 1/4 de skinienie\n(Pojawiasz siA(tm) tuA 1/4  obok mnie, skaczesz w ogieA,, gdy chcA(tm))\n\nCzujA(tm) jak raz po raz ogarnia CiA(tm) niepokA3j\nJak taliA(tm) kart odkrywam CiA(tm) po trochu\nZ TobA..., zapominam siA(tm)\n\nA gdy noc koA,ysze nas, do snu\nMyA>li biegnA... w stronA(tm) Twoich oczu, Twoich ust\nBy upewniA++ siA(tm) A 1/4 e wciA...A 1/4 , jeszcze...\n\nJestem Twym natchnieniem dla A,ez ukojeniem\n(TwA3j A>wiat krA(tm)ci siA(tm) wokA3A, mnie)\nJesteA> moim cieniem na kaA 1/4 de skinienie\n(Pojawiasz siA(tm) tuA 1/4  obok mnie)\n\nJestem Twym natchnieniem dla A,ez ukojeniem\n(TwA3j A>wiat krA(tm)ci siA(tm) wokA3A, mnie)\nJesteA> moim cieniem na kaA 1/4 de skinienie\n(Pojawiasz siA(tm) tuA 1/4  obok mnie, skaczesz w ogieA,, gdy chcA(tm))\n\nJestem!\n\nJestem Twym natchnieniem dla A,ez ukojeniem\n(TwA3j A>wiat krA(tm)ci siA(tm) wokA3A, mnie)\nJesteA> moim cieniem na kaA 1/4 de skinienie\n(Pojawiasz siA(tm) tuA 1/4  obok mnie)\n\nJestem Twym natchnieniem dla A,ez ukojeniem\n(TwA3j A>wiat krA(tm)ci siA(tm) wokA3A, mnie)\nJesteA> moim cieniem na kaA 1/4 de skinienie\n(Pojawiasz siA(tm) tuA 1/4  obok mnie)\n\nTuA 1/4  obok mnie",https://youtube.com/watch?v=6u4uznE0GxI
1234,2011,Cyprus,Christos Mylordos,San Aggelos S'agapisa,Andreas Anastasiou,Michalis Antoniou,"Tis monaxyas mu tis stoes monahos perpatao\nO dhromos ine makrinos ki opu me pas tha pao\nMe stavroses, me matoses ki as pethena ya sena\nTo dhakri mu erree san ema, loya xehasmena\n\nPisteva pos i angeli zune sta onira mas\nPsemata omos pisteva vriskonde anamesa mas\nMya poli erimi kardhya san efiyes makrya mu\nYirna xana se kartero, asteri ke hara mu\n\nSton gipo tis agapis mas, piga ya na se psaxo\nSto plithos omos hathikes, dhen boresa na klapso\nTo stavrodhromi tis psihis ki o mistikos mas dhipnos\nHathikane sto dhyava su, eklise pya o kiklos\n\nSan angelos s'agapisa, yirna stin angalya mu\nPes mu ke pali m'agapas, litrose tin gardhya mu\nSan angelos s'agapisa, yirna stin angalya mu\nEla xana ki odhiyise sto fos tin erimya mu\n\nSan angelos s'agapisa\nSan angelos s'agapisa",https://youtube.com/watch?v=1t0czUf9nJU
1235,2011,Netherlands,3JS,Never Alone,Jaap de Witte;Jaap Kwakman;Jan Dulles,,"Awake your heart\nYou fear it, but we'll make a start\nSeems like the wind just blows your way\nWith clouds full of rain\n\nAnd you hide, because the world ain't right\nKnow that your cold and hurtin' soul\nIs never alone\n\nDon't waste your time\nJust lift your mind\nImagination comes alive\nNow you know that I'll be by your side\n\nFeel the risin' hope and the sky will open\nTake my hand, don't stall, have faith\nThough the road is long, there are golden gardens\nAt the sweet end of your trail\n\nLay down now, I'll ease your heart, erase your frown\nTo light up the darkness in your dreams\nI will be here\n\nAnd we'll find the freedom you left behind\nCapture the sun, the source, it shone\nYou were never alone\n\nDon't waste your time\nJust lift your mind\nImagination comes alive\nNow you know that I'll be by your side\n\nFeel the risin' hope and the sky will open\nTake my hand, don't stall, have faith\nThough the road is long, there are golden gardens\nAt the sweet end of your trail\n\nThough the road is long, there are golden gardens\nAt the sweet end of your trail\nAt the sweet end of your trail",https://youtube.com/watch?v=oJ6T43D82KY
1236,2012,se,Loreen,Euphoria,Peter BostrAPm;Thomas G:son,,"Why, why can't this moment last forevermore?\nTonight, tonight eternity's an open door\nNo, don't ever stop doing the things you do\nDon't go, in every breath I take I'm breathing you\n\nEuphoria\nForever, till the end of time\nFrom now on, only you and I\nWe're going u-u-u-u-u-up...\nEuphoria\nAn everlasting piece of art\nA beating love within my heart\nWe're going u-u-u-u-u-up...\n\nWe are here, we're all alone in our own universe\nWe are free, where everything's allowed and love comes first\nForever and ever together, we sail into infinity\nWe're higher and higher and higher, we're reaching for divinity\n\nEuphoria\nForever, till the end of time\nFrom now on, only you and I\nWe're going u-u-u-u-u-up...\nEuphoria\nAn everlasting piece of art\nA beating love within my heart\nWe're going u-u-u-u-u-up...\n\nForever we sail into infinity\nWe're higher, we're reaching for divinity\nEuphoria... euphoria...\nWe're going u-u-u-u-u-up...\n\nEuphoria\nAn everlasting piece of art\nA beating love within my heart\nWe're going up...\nEuphoria... euphoria...\nWe're going u-u-u-u-u-up...",https://youtube.com/watch?v=Pfo-8z86x80
1237,2012,ru,Buranovskiye Babushki,Party For Everybody,Viktor Drobysh,Olga Tuktaryova,"DA 3/4 ekA+-A!et tAPdi vAPldiA!ko, piosme vAPA 3/4 maA!ko\nKotem njan buj-buj ik bude, A!ulemA+- nebA 3/4 e\n\nParty for everybody aEUR"" dance\nCome on and dance\nCome on and dance\nCome on and boom boom\n\nKorka tA+-r ik nA+-lpioA!A+-, bertizA+-, musoosA+-\nKorka tA+-r ik nA+-lpioA!A+-, bertizA+-, musoosA+-\nVoA 3/4  deremme diA!alo no tAPd kA+-A!etme mon kerto\nVoA 3/4  deremme diA!alo no ektA+-nA+- poto\n\nKA+-rdA 3/4 jalom A 3/4 on A 3/4 on A 3/4 on, ektom mi kuaA 3/4  kuaA 3/4  alji\nKA+-rdA 3/4 jalom A 3/4 on A 3/4 on A 3/4 on, vanjmi AoA!en\n\nParty for everybody aEUR"" dance\nCome on and dance\nCome on and dance\nCome on and\nParty for everybody aEUR"" dance\nCome on and dance\nCome on and dance\nCome on and boom boom\n\nKotA!A+-A!e no A!umpote no, punije no A!umpote\nKotA!A+-A!e no A!umpote no, punije no A!umpote\nMA+-lA+--kA+-dA+- kapAija no A!umpotonen paAA+-lme\nMA+-lA+--kA+-dA+- kapAija no A!umpotone no\n\nKA+-rdA 3/4 jalom A 3/4 on-A 3/4 on-A 3/4 on, ektom mi kuaA 3/4 -kuaA 3/4  alji\nKA+-rdA 3/4 jalom A 3/4 on-A 3/4 on-A 3/4 on, vanjmi AoA!en\n\nParty for everybody aEUR"" dance\nCome on and dance\nCome on and dance\nCome on and\nParty for everybody aEUR"" dance\nCome on and dance\nCome on and dance\nCome on and boom boom\n\n...\n\nParty for everybody aEUR"" dance\nCome on and dance\nCome on and dance\nCome on and\nParty for everybody aEUR"" dance\nCome on and dance\nCome on and dance\nCome on and boom boom boom boom aEUR"" dance",https://youtube.com/watch?v=BgUstrmJzyc
1238,2012,rs,A 1/2 eljko JoksimoviA++,Nije Ljubav Stvar,A 1/2 eljko JoksimoviA++,Marina TucakoviA++;MiloA! RoganoviA++,"ViA!e sreA++e drugi put\nKaA 3/4 eA! mi to tako lako\nVidim da nam ne ide\nPa joA! kako moglo je\n\nI ako odeA! ti\nNeA!to tvoje znaj\nTu A++e ostati\n\nNije ljubav stvar\nDa bih ti je vratio\nGledaj to sam samo ja\nUvek sam te voleo\n\nNije ljubav stvar\nPa da ne znam A!ta A++u s njom\nA 1/2 elim ti sve najbolje\nOva ljubav samo moj je brodolom\n\nNije tvoja ljubav stvar\nDa bih ti je vratio\nGledaj to sam samo ja\nUvek sam te voleo\n\nNije moja ljubav stvar\nPa da ne znam A!ta A++u s njom\nA 1/2 elim ti sve najbolje\nTo moj je brodolom\n\nIdi samo, samo idi tamo\nLeti, pevaj, srce drugome daj\nA znaj da zbogom nije kraj\n\nNije moja ljubav stvar\nPa da ne znam A!ta A++u s njom\nA 1/2 elim ti sve najbolje\nOva ljubav samo moj je brodolom",https://youtube.com/watch?v=R9x9VbJzaDQ
